Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Flood?
Jessore,1954,4,37.6,25.2,32,68,3.612962963,2.4,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1954,5,37.6,25.9,192,75,3.657407407,4.3,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1954,6,35.7,25.3,606,90,3.233333333,5.9,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1954,7,33.5,26.1,339,87,2.955555556,6.1,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1954,8,34.4,26,427,90,2.637037037,6.6,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1954,9,34.4,25.9,159,88,2.17962963,5.9,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1954,10,34.4,22.1,110,86,1.077777778,3.6,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1954,11,29.5,14.5,0,82,0.753703704,0.7,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1954,12,30.2,12.3,8,83,0.766666667,1.2,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,1,29.9,10.6,0,80,1.005555556,1.5,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,2,33.3,11.4,0,69,1.275925926,0.7,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,3,37.3,20.4,11,71,2.255555556,2.6,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,4,37.4,22.7,63,66,3.612962963,3.1,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,5,37.4,25.4,126,74,3.657407407,4,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,6,35.7,25.6,175,85,3.233333333,6.6,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,7,33.9,25.4,313,89,2.955555556,7.2,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,8,32.8,25.6,209,89,2.637037037,6.6,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,9,33.9,25.4,82,89,2.17962963,6.1,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,10,34.4,23.5,54,89,1.077777778,4.8,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,11,31.2,17.6,63,85,0.753703704,3.4,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1955,12,31.1,11,0,79,0.766666667,0.7,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,1,30.1,10.9,0,75,1.005555556,0.7,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,2,34.4,11.4,17,72,1.275925926,1.6,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,3,37.4,19.7,58,69,2.255555556,2.8,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,4,37.2,23.5,26,66,3.612962963,2.9,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,5,35.6,25.7,200,82,3.657407407,5.6,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,6,34.4,25.2,367,89,3.233333333,5.9,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1956,7,33.3,25.6,298,90,2.955555556,6.4,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,8,33.4,26,267,90,2.637037037,6.4,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,9,33.9,25.3,282,91,2.17962963,5.7,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,10,34.4,23.5,24,89,1.077777778,4.5,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,11,31.7,17.2,20,82,0.753703704,1.8,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1956,12,30,12.2,0,79,0.766666667,0.9,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,1,29.4,13.2,27,77,1.005555556,2,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,2,32.2,13.2,38,72,1.275925926,1.9,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,3,36.7,17.4,0,63,2.255555556,2.3,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,4,37.2,22.8,30,69,3.612962963,2.6,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,5,37.2,26.9,15,72,3.657407407,3,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,6,37.2,26,332,81,3.233333333,5.2,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,7,34.4,25.9,381,89,2.955555556,6.4,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1957,8,36.1,26.2,14,91,2.637037037,6,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,9,35.6,25.7,82,89,2.17962963,5.3,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,10,35,22.8,60,87,1.077777778,4,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,11,32.2,15.2,0,80,0.753703704,1.2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1957,12,30,11.9,0,80,0.766666667,0.5,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,1,31.7,12.6,9,75,1.005555556,1.6,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,2,32.8,15.2,25,75,1.275925926,2.8,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,3,37.2,18.9,0,60,2.255555556,2.1,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,4,37.3,24.6,97,69,3.612962963,3.1,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,5,37.3,26.1,158,75,3.657407407,4.2,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,6,37.7,26.5,57,80,3.233333333,4.5,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,7,34.9,25.9,284,87,2.955555556,6.3,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,8,34.4,25.9,177,86,2.637037037,6.5,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,9,36.6,25.4,85,85,2.17962963,5.8,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,10,35,24.1,37,82,1.077777778,4.3,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,11,32.1,18.7,1,75,0.753703704,3,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1958,12,30,13.8,0,73,0.766666667,1.9,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,1,30.6,11.7,19,76,1.005555556,1.9,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,2,31.3,12.5,10,69,1.275925926,1.1,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,3,36.7,18.3,30,63,2.255555556,2,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,4,37.2,24.2,82,72,3.612962963,3,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,5,37.2,25.6,315,78,3.657407407,4.2,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,6,34.6,26,205,86,3.233333333,6,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,7,34.3,26,211,89,2.955555556,6.2,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,8,33.3,25.7,478,91,2.637037037,6.3,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1959,9,33.3,25.4,276,92,2.17962963,6.9,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,10,32.8,23.8,511,90,1.077777778,5,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1959,11,32.6,16.5,0,77,0.753703704,0.7,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1959,12,30.6,12.4,0,77,0.766666667,0.7,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,1,28.2,10.9,0,67,0.5,1,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,2,34.2,14.6,0,64,0.4,0.4,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,3,37.3,18.4,287,65,1.3,2.5,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,4,37.4,24.4,0,57,1.4,1.1,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,5,37.4,26.2,153,76,5.6,4.1,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,6,35.9,26.6,112,83,4.3,5.4,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,7,33.4,25.7,546,89,3.7,6.5,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1960,8,34.1,26.6,170,87,1.8,6.2,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,9,34.9,25.8,171,86,0.8,5.9,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,10,34.8,23.4,117,78,0.4,3.2,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,11,30.4,16.4,0,73,0.3,2.1,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1960,12,29.4,12,0,71,0.3,1.5,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,1,30.1,12.4,16,71,0.4,1.8,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,2,32.8,13.4,81,68,0.9,2.5,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,3,36.6,22.2,51,70,1.8,2.3,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,4,37.7,24.5,18,65,1.9,2.3,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,5,37.5,25.2,115,77,1.8,4.4,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,6,36.1,26.4,288,85,1.2,6.5,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,7,34.5,25.9,216,84,1.1,6.7,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,8,34.4,26.3,418,86,0.9,6,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1961,9,34.1,25.8,147,85,1.2,5.4,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,10,34.2,23.6,70,80,0.6,3.9,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,11,32.2,16.2,1,72,0.4,1.5,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1961,12,28.1,9.8,0,70,0.6,0.4,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,1,29.8,9.4,10,68,0.7,0.5,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,2,32.4,14.4,27,67,0.4,1.7,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,3,37.7,18.2,2,60,0.7,1.2,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,4,37.3,23.7,108,70,1.2,3.3,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,5,37.4,24.9,109,80,1.3,4.2,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,6,35.9,25.7,183,87,0.7,6.6,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,7,35.1,26.5,167,85,0.7,5.7,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,8,33.4,25.6,174,88,0.6,6.4,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,9,34.9,25.7,199,84,0.6,5.3,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,10,33.4,22.5,242,79,0.3,3.9,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,11,32.4,16.1,0,72,0.1,0.6,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1962,12,29.6,11.8,0,72,0.3,1,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,1,28.6,9.8,0,70,0.3,0.5,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,2,33.9,14.6,0,62,0.5,0.8,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,3,37.1,18.3,34,60,0.5,1.5,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,4,37.3,22.6,70,71,1.1,3.7,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,5,37.6,24,23,79,1.1,5,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,6,36.8,25.7,297,86,0.7,6.1,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,7,34.2,26.3,244,86,0.7,6.8,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,8,35.6,26.1,178,85,1,5.6,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,9,35.9,25.9,248,84,1,5.6,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,10,34.3,23.6,185,82,0.9,3.9,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,11,32.1,17.9,20,75,0.5,1.3,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1963,12,30,13.6,1,74,0.8,1.2,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,1,31,12,3,70,0.6,1,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,2,35.2,15.7,4,67,0.8,2.1,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,3,37.7,21.2,28,66,1,1.8,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,4,37.4,23.7,189,79,1.7,4.2,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,5,37.6,25.4,67,79,1.5,4.5,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,6,37.7,26.6,218,91,2,6.6,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,7,33.6,25.5,549,92,1.4,6.9,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1964,8,33.8,26.1,177,91,1.5,6.6,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,9,34.4,26,129,90,0.8,5.9,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,10,34,24.5,440,88,0.8,5.1,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1964,11,31.4,18.5,50,82,0.4,2.3,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1964,12,30.4,13.6,1,80,0.3,1.2,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,1,28.7,12.6,0,75,0.3,1.2,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,2,31.9,14.3,34,67,0.5,1.5,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,3,35.9,17.9,45,62,0.7,2.1,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,4,37.7,23.7,28,67,1.3,3.2,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,5,37.6,26.3,33,69,1.7,4.3,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,6,37.6,26.1,574,83,1.4,5.8,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1965,7,34.2,26,234,85,1.4,6.3,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,8,33.6,25.6,406,89,1.1,6.2,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1965,9,34.6,25.8,172,86,0.8,5.6,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,10,33.6,23.1,114,81,0.3,3.7,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,11,34.3,17.6,0,75,0.9,2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1965,12,31.7,13,0,71,1.2,1,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,1,27.5,11.9,27,73,1,1.2,6.974468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,2,34.7,15.3,0,63,1.1,1.5,7.680851064,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,3,37.7,19.3,5,53,1.6,2.1,7.70212766,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,4,37.6,24.1,18,62,2.9,3.2,7.893617021,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,5,37.7,25.9,96,69,2.4,4.3,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,6,37.6,25.7,352,86,2.5,5.8,4.655319149,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,7,34.9,25.5,175,86,2.3,6.3,3.972340426,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,8,34.2,25.5,191,88,2.2,6.2,4.461702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,9,35.2,24.5,49,86,1.7,5.6,4.761702128,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,10,33.1,21.8,216,82,0.8,3.7,6.574468085,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,11,31.8,18.1,10,76,0.6,2,7.253191489,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1966,12,28.2,11,13,74,0.9,1,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,1,28.1,10.9,57,70,1.2,1.2,7.6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,2,35.7,13,3,62,1.2,1.5,7.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,3,35.6,18.4,52,67,2.1,2.1,8,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,4,37.7,20.9,68,61,3.1,3.2,8.1,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,5,37.6,25.5,121,71,4.4,4.3,7.4,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,6,37,25.7,192,83,3.7,5.8,7.2,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,7,34,25.8,265,86,3.3,6.3,5.7,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,8,33.3,25.7,295,88,3.3,6.2,5.4,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,9,33.4,25.6,239,87,2.5,5.6,5.2,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,10,33.7,22.5,65,77,1.4,3.7,9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,11,30.6,14.7,0,68,0.9,2,10.1,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1967,12,28.6,13.1,1,71,0.8,1,7.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,1,27.9,10.6,0,67,1,1.2,9.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,2,30.8,12.8,4,59,0.7,1.5,9.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,3,37.2,19.1,18,52,1.8,2.1,9.1,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,4,37.2,23.1,132,65,3.8,3.2,9.5,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,5,37.6,25.5,141,69,5.2,4.3,9.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,6,34.4,25.1,603,88,4.3,5.8,4.2,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1968,7,33.3,26.1,546,87,3.8,6.3,5.3,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1968,8,34.8,26,205,86,3.1,6.2,6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,9,35.7,26.1,156,83,3,5.6,6.7,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,10,33.3,22.9,135,80,1.6,3.7,7.4,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,11,31.6,17.6,55,76,1,2,8.4,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1968,12,28.3,11.7,0,72,1.1,1,9.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,1,30,9.6,0,65,1.2,1,9.6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,2,35.6,13.2,10,61,1.3,1.1,9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,3,37.1,20.5,50,64,2.7,2.7,8.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,4,37.7,24,77,65,3.8,3.1,8.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,5,37.7,24.9,94,73,2.8,3.7,9.5,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,6,35.6,26,253,85,2.8,6.2,4.7,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,7,33.4,25.9,308,89,3.3,6.2,5,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,8,35,25.4,366,88,2.9,6.4,4.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,9,34.6,25.3,428,85,2.6,5.6,6.3,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1969,10,37.7,23.1,47,78,0.9,3.2,8.8,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,11,32.5,17.3,27,72,0.7,2.1,9.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1969,12,28.1,11.9,1,70,1.2,1.2,8.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,1,27.4,11.2,31,72,1.3,1.8,8.4,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,2,32.5,14.3,30,63,1.5,1.2,10.2,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,3,37.4,20.2,45,64,2.9,2.3,8.7,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,4,37.4,24.4,87,69,4.1,3.3,9.2,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,5,37.2,25.6,29,70,4.7,3.8,9.8,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,6,37.2,25.9,352,86,3.4,6.1,5.6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,7,35.6,25.9,415,87,3.1,6.5,4.5,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1970,8,35,26,280,86,2.7,6,6.4,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,9,34.2,25.6,490,86,2.7,6.2,5.4,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1970,10,37.1,23.6,339,84,1.4,4,7.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,11,32.1,17.1,10,72,1.2,2,9.5,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1970,12,27.8,10.8,0,69,0.8,0.2,10.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,1,31.4,11.8,16,73,0.8,1.9,8.7,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,2,31.7,13.5,0,68,1,1.6,7.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,3,34.7,13.4,31,65,1.8,2.1,8,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,4,35.9,13.5,61,68,3.3,3.2,8.1,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,5,35.3,13.4,141,75,3.4,4.3,7.4,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,6,34.7,25.3,421,84,2.8,6.2,4.8,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1971,7,33.3,25.5,489,87,2.7,6.9,4.4,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1971,8,32.4,24.9,500,87,2.5,7.1,3.1,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1971,9,36.1,25.7,313,86,2.5,6.1,5.6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,10,32.9,25.6,112,82,0.9,3.7,6.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,11,31.1,25.7,15,77,0.7,2,7.5,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1971,12,28,19.9,4,75,0.6,1,7.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,1,26.8,11.1,0,73,0.7,1.2,7.4,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,2,32.2,10.7,4,66,1.2,0.9,8.6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,3,36.9,19.4,7,61,2,1.4,9.1,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,4,37.7,23.5,37,64,2.9,2.9,8.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,5,37.5,26.1,22,70,4.1,2.9,7.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,6,37.4,26.2,110,77,4.2,5.4,5.6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,7,35.5,25.8,169,85,3.2,6.2,4.1,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,8,33.9,25,372,88,2.8,6.4,3.5,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1972,9,35.8,24.7,131,84,1.9,4.7,5.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,10,35.5,22.8,17,76,0.9,2.8,7.7,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,11,32.8,16.5,1,70,0.9,2.2,8.6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1972,12,31.1,11.3,0,67,1,0.9,8.6,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1973,1,31.5,11,0,61,1.3,0.3,9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1973,2,35.7,15.5,10,58,1.6,1.6,7.7,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1973,3,37.5,17.9,75,61,2.2,1.7,8.2,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1973,4,37.7,24.7,32,62,4.5,2.9,8.2,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1973,5,35.8,23.9,263,80,2.9,4.9,5.9,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1973,6,35.3,25.2,361,85,2.2,5.7,4.3,41936,420062.7,562498.8,23.17,89.22,7,1
Jessore,1973,7,33.5,25.8,214,87,3.1,6.1,4.3,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1973,8,33.2,25.6,224,87,2.1,5.7,5.5,41936,420062.7,562498.8,23.17,89.22,7,
Jessore,1973,9,33.6,25.5,226,87,2.1,5.8,3.6,41936,420062.7,562498.8,23.17,89.22,7,
